,Text,Prediction
99,Bueno yo trabajé para una subcontrata de iberdrola llamada progedsa Esta se dedica a la comercialización Contratan sobre todo a gente joven Ellos dicen que es porque los jovenes transmiten mas confianza y tienen mayor capacidad para aprender pero realmente yo pienso que es porque somos mas inocentes frente al mundo laboral Al no tener tanta experiencia es mas facil engañarnos Cuando fui a la entrevista de trabajo no parecia que hiciesen ningun examen selectivo ni nada ni si quiera pidieron curriculum Al final es una empresa piramidal cuantos mas empleados mas ganaban los jefes He puesto empleados entre comillas porque trabajabas para ellos pero te exigen hacerte autonoma Te hacen creer que tu eliges los horarios etc Pero realmente esto no va asi El horario era de 9 de la mañana Hasta las 10 en la que se hacia una reunion en la que supuestamente nos daban clases para reforzar lo que habiamos aprendido etc Pero eso no era asi parecia mas bien una clase motivadora como si fuese una secta o algo asi es la impresion que me dio Hasta las 20 30 con un descanso de media hora para comer a las 17 otras veces incluso menos por la prisa que nos metian los jefes La mayoria de las veces intentaban hacer que nos quedasemos hasta las 21 30 que es hasta la hora en la que tienen permiso de ir de casa en casa ofreciendo la oferta Estuve trabajando un mes y aun sigo esperando a que me paguen el resto pero no creo que ocurra ya ha pasado demasiado tiempo Es verdad que cuando tenias una mala experiencia con alguna persona que te habria la puerta parecia que los jefes se preocupaban y te llamaban para dar animos etc pero como he dicho es una empresa piramidal en la que les interesa que vendas y no te van a decir que te tomes un descanso ni de coña te van a animar como mucho para que sigas pateandote un barrio entero todas las manzanas que puedas sin importar las condiciones En verano con 30 de temperatura y sin ascensores se tenian que hacer las mismas horas Todo esto de lunes a sabado sin incluir dias festivos Pero siendo mujer o no siendo blanco todo esto era aun peor por los comentarios machistas racistas y homofoxos que se tenian que aguantar,1
100,Hola buenas Quería contar mi experiencia con la escuela de ocio y tiempo libre Acaya ubicada en la calle Constancia metro Prosperidad Avenida de América Hice el curso de monitora allí y la verdad es que nadie salió muy contento de allí desorganización pagos dentro del curso no contemplados lentitud al hacer los trámites Después me llamaron para trabajar allí y nos daban menos de cinco euros la hora por abrir y cerrar la empresa hacerse responsable de la gente que estaba dentro y hacer trámites de oficina El caso es que una compañera y yo que estábamos en la misma situación nos quejamos de la precariedad y accedieron a aumentarnos hasta cinco euros la hora pero en las semanas siguientes nos echaron Cobrabamos en negro y con pagos súper retrasados El caso es que mientras estuvimos allí nos dimos cuenta de que el alumnado que asistía estaba a disgusto y si a alguien se le ocurría quejarse era automaticamente fichado para suspenderle es decir a nosotras nos lo decían claramente si hay que suspenderles se les suspende Otro ejemplo del director es que empezó a poner verde a una empleada delante de mi y acto seguido cuando esta apareció comenzó a tratarla de muy buenas formas y con la típica sonrisa falsa que pone siempre Ya para finalizar y haciendo filtro de muchas situaciones tardaron dos años en tramitar mi título sólo para fastidiarme pudiéndolo presentar en otras convocatorias o cosas así decidieron dejarlo para el final y tuvo que Meterse mi familia de por medio con amenazas de denuncias para que me lo diesen Espero que nadie haga el curso allí y si os ofrecen trabajo decid que no EscuelaAcaya Madrid TrabajosRuineros,1
101,mi experiencia fue algo traumática por el echo de que allí tratan a los usuarios como sacos de patatas sólo te limitas a cambiar pañales la comida una vergüenza un plato de puré y una mini gelatina pedías un 2 uniforme y su respuesta era limpiar el tuyo anda ya que los viejos estos no saben ni comer y para culminar siempre tenías que salir 1h más tarde sin rechistar y sin que nadie te la pagara Hubo un kaso en el que un señor entró a la resi engañado por su familia se tiraba semanas depresivo autoagrediendose cuando vi una oportunidad me acerke a el para trankilizarle y averiguar algún método para que el tiempo que allí estuviera fuera cómodo la respuesta que recibí por parte de la coordinadora fue deja de hablar con el ese no es tu trabajo tu tienes que cambiar pañales Les da igual la integridad de las personas económicamente sólo piensan en ellos y a sus trabajadores les explota exigiendo 1h siempre de mas trabajosruineros residencia edaddeoro elalamo madrid,1
102,Pues yo he trabajado 7 meses en otro y más que buen rollo hay un relajo increíble y un cotilleo constante nadie se toma enserio a los encargados ni a los gerentes aparte que el sueldo es una mierda te tiras todo la vida allí para un sueldo más o menos normal Y lo que respecta a los ingredientes mientras nadie huela ni vea los ingredientes antes de pasar por el horno mejor La pizza sale de cocina y llega con 1 trozo menos de bacon por ejemplo porque alguno ya le metió mano a la pizza trabajosruineros dominospizza madrid,1
103,Hola mi experiencia fue un verano con una empresa de carga y descarga Assemblies Madrid en Arganda del Rey El ambiente no era malo y y las condiciones tampoco si no fuera porque tardaron 3 meses en pagarme y no fue porque no insistiera porque llamaba y mandaba mensajes al jefe todos los días y semanas Si alguien va a trabajar y ve que a primeros de mes no ha recibido el dinero que se arme de paciencia porque a mi me dieron mi dinero porque fui un pesado por supuesto no me han vuelto a llamar para trabajar trabajosruineros assemblies argandadelrey madrid,1
104,Trabaje en una tienda llamada TodoFacil cerca del carrefour de Rivas por suerte esa tienda cerró pero hay otra en el h2o Fui a la entrevista y me ofrecian por contrato un trabajo de 8 horas diarias 5 dias a la semana 40 horas semanales y dos dias libres por 860 al mes pero realmente todas las semanas trabajaba 6 dias y entre 8 y 12 horas diarias Es decir cada semana echaba entre 48 horas semanales con suerte a 56 60 horas semanales Lo mas gracioso fue la epoca de navidades en esta epoca llegaba a trabajar todos los dias de la semana sin librar en turnos de 8 o 12 horas Y mis tareas durante esos dias era estar 4 horas atendiendo a gente 2 horas de cajero y el resto en el almacen sin calefaccion y sin experiencia a ordenar el almacen mover cajas embalar pedidos Etc Y lo peor era esque yo no cobraba todas estas horas extra yo solo cobraba las 40 semanales Por no mencionar que no me dejaban mantener una relacion de amistad dentro del trabajo porque segun el jefe pueden pasar cosas raras trabajosruineros todofacil rivas Madrid,1
105,Fue penoso sueldos de absurdos chanchullos con las pagas favoritismos con los pelotas que lo eran casi todos los que tenían contrato temporal indiferencia y desprecio con los que tenían contrato fijo a no ser que fueras pelota que solo había uno y mal royo con los dos que eramos temporales y no pelotas El que era mi jefe me dijo que necesitaba que le firmara algo muy importante en mitad de un gran servicio y me dijo que era el fin de mi contrato que me avisaba con 15 días y que necesitaba enviarlo urgentemente Me quedé blanca solo llevaba tres meses ahí pero era mi primer empleo serio lo leí firmé y terminé la faena Al terminar mi jornada se acercó a mi y me dijo que el día siguiente sería mi último día de trabajo Me sorprendí acaba de firmar que me avisaba con 15 días Me dijo que lo que había firmado tenía fecha de hace 14 días pero que no le diera más importancia de la que tenía No me pagó finiquito Mi puesto se lo quedó su sobrino trabajosruineros vips plazaaragon zaragoza,1
106,Es un centro de ocio para niños He trabajado alli dos años Me echaron porque despues de esos dos años se cambio de empresa de contratacion y no pase el periodo de prueba El curro en sí es muy divertido y se pasa rápido el tiempo Pero hacia arriba ya van las cosas mal Uno de los jefes esta totalmente en contra que en las actividades como los quads o los coches no haya dos mujeres trabajando pues lo gestionan peor segun el Se cobra mas tarde de lo normal y mal te intentan quitar minutos porque dicen que no estas haciendo nada al final del dia en vez de recoger si todo ya esta recogido es preferible que des vueltas por el parque a que te vean parado No te valoran para nada vas con miedo a trabajar porque depende de lo bien que le caigas a los jefes te pasan las cagadas o te echan Hay muchos favoritismos lo que crea una alta competitividad entre los compañeros que no dudan en pegarte La puñalada por la espalda Hay muchos topos que meten los jefes incluso en las redes sociales para tenerte controlado Si un padre te lleva la contraria porque tu estas siguiendo las normas del parque y te quiere poner una reclamación los jefes aparecen y te desautorizan dandole la razon por lo que luego te llevas bronca Tienes que estar 100 disponibles para ellos pero ellos deciden si trabajas o no y te lo dicen 3 dias antes Asi que lo mismo puedes trabajar todo el mes y lo dices en la entrevista pero solo trabajas 6 turnos porque tienen contratados muchisimos monitores que no pueden trabajar porque no hay turnos para todos un bucle Y asi mil cosas mas es un trabajo con una falsa comodidad por el ambiente pero las condiciones dejan que desear Ah Se me olvidaba A todo esto estas totalmente controlado por camaras Te controlan a ti de hecho el jefe machista que antes he nombrado ve las camaras desde su casa y llama para aconsejarte trabajosruineros micropolix sansebastiandelosreyes Madrid,1
107,Prácticas no remuneradas Dicen que aprenderas a usar los equipos de sonido y luz pero lo unico que te dejaran hacer es cargar y descargar el camion y limpiar cables lo mas parecido sera conectar los equipos cuando salgas fuera y ver como manejan la mesa Te pediran e incluso exigiran que te quedes mas tiempo que las 8h obligatorias aunque no paguen nada trabajosruineros sonido2000 nonduermas murcia,1
108,Yo también he tenido una experiencia horrorosa y traumática en esta fundación Hice mis prácticas de cuarto de carrera como educadora social en uno de sus pisos de protección de mujeres Cuando haces unas prácticas universitarias es obligatorio por parte de la entidad que te asignen un tutor a en el sitio donde realices las prácticas para que observes el trabajo te oriente y básicamente te enseñe cómo se trabaja allí para luego supervisar tu labor si te permiten realizar alguna actividad Bien mi tutora se marchó de España a los TRES DÍAS de entrar allí me dejaron como responsable del piso a alguien sin titular y a cargo de bebés Trabajé más de 10 horas diarias sin cobrar ni un duro por supuesto durante 9 meses porque mi carrera dependía de aprobar ese infierno de prácticas Nadie más aparecía en el piso hasta que llegaba la cuidadora nocturna Me dieron un teléfono y una tarjeta de crédito para ir a la compra y realizar gestiones de todo tipo Tuve un accidente laboral a Se cortó Tuve un accidente laboral por tener el piso en condiciones lamentables donde repito vivían muchos menores y no sólo no me querían dar la baja sino que me dijeron no se te ocurra faltar a la reunión de esta tarde También tuve que acompañar a una menor a parir y su decisión fue darlo en adopción la pobre cría aún sedada tuvo que escuchar al jefe que si estaba segura de darlo que se lo iban a dar a parejas de gays si quería eso para su hijo Yo también tuve que soportar comentarios machistas asquerosos y miraditas de ese hombre del tipo sé más señorita para venir aquí o comentarios sobre mi ropa físico No puedo dar más datos concretos al ser un sitio de protección pero NO HAGÁIS PRÁCTICAS NI TRABAJÉIS ALLÍ trabajosruineros FundacionMadrina Tetuan Madrid,1
